Expansion,ID,Name,AugType,IconURL,ItemFlags,IsLore,SlotCompat,ClassList,AC,HP,MANA,END,ATK,HSta,HStr,HWis,HInt,HDex,HAgi,HCha,SVFire,SVCold,SVMagic,SVPoison,SVDisease,EquipRestrictions,FocusEffectName,FocusEffectDesc,RequiredLevel
VoA,112799,Veiled Leather Chest Seal of the Cryomancer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Chest,"['DRU', ' MNK', ' BST']",63,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Singing Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112804,Veiled Leather Glove Seal of the Cryomancer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Cold Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112805,Veiled Leather Helm Seal of the Cryomancer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['DRU', ' MNK', ' BST']",39,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Cold Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112809,Veiled Leather Sleeve Seal of the Pyromancer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Arms,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Fire Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112812,Veiled Leather Helm Seal of the Pyromancer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['DRU', ' MNK', ' BST']",39,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Fire Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112819,Veiled Leather Helm Seal of the Arcanist,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['DRU', ' MNK', ' BST']",39,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Magic Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112824,Veiled Leather Wrist Seal of the Assassin,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['DRU', ' MNK', ' BST']",30,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Poison Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112825,Veiled Leather Glove Seal of the Assassin,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Poison Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112831,Veiled Leather Wrist Seal of the Defiler,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['DRU', ' MNK', ' BST']",30,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Disease Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112833,Veiled Leather Helm Seal of the Defiler,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['DRU', ' MNK', ' BST']",39,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Disease Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112836,Veiled Leather Boot Seal of the Magus,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Feet,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,All DD Damage 10-50 L95,"1: Increase Spell Damage by 10% to 50% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112840,Veiled Leather Helm Seal of the Magus,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['DRU', ' MNK', ' BST']",39,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,All DD Damage 10-50 L95,"1: Increase Spell Damage by 10% to 50% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112842,Veiled Leather Leg Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Legs,"['DRU', ' MNK', ' BST']",45,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Beneficial Duration 35 L95,1: Increase Spell Duration by 35%,95.0
VoA,112847,Veiled Leather Helm Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['DRU', ' MNK', ' BST']",39,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Beneficial Duration 35 L95,1: Increase Spell Duration by 35%,95.0
VoA,112852,Veiled Leather Wrist Seal of the Warmonger,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['DRU', ' MNK', ' BST']",30,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Detrimental Duration 35 L95,1: Increase Spell Duration by 35%,95.0
VoA,112876,Veiled Leather Chest Seal of the Master,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Chest,"['DRU', ' MNK', ' BST']",63,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Spell Mana Reduction 20 lvl95,1: Decrease Spell Mana Cost by 1% to 20%,95.0
VoA,112885,Veiled Leather Boot Seal of the Seafarer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Feet,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Beneficial Haste 30 L95,1: Increase Spell Haste by 30%,95.0
VoA,112887,Veiled Leather Wrist Seal of the Seafarer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['DRU', ' MNK', ' BST']",30,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Beneficial Haste 30 L95,1: Increase Spell Haste by 30%,95.0
VoA,112899,Veiled Leather Boot Seal of the Mariner,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Feet,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Spell Casting Haste 23 lvl95,1: Increase Spell Haste by 23%,95.0
VoA,112926,Veiled Leather Leg Seal of the Healer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Legs,"['DRU', ' MNK', ' BST']",45,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Heal 25-100 L95,"1: Increase Healing by 25% to 100% (v125, Before Crit)",95.0
VoA,112929,Veiled Leather Wrist Seal of the Healer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['DRU', ' MNK', ' BST']",30,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Heal 25-100 L95,"1: Increase Healing by 25% to 100% (v125, Before Crit)",95.0
VoA,112930,Veiled Leather Glove Seal of the Healer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Heal 25-100 L95,"1: Increase Healing by 25% to 100% (v125, Before Crit)",95.0
VoA,112941,Veiled Leather Boot Seal of the Stargazer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Feet,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Chromatic Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,112946,Veiled Leather Chest Seal of the Warchief,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Chest,"['DRU', ' MNK', ' BST']",63,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,String Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112947,Veiled Leather Leg Seal of the Warchief,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Legs,"['DRU', ' MNK', ' BST']",45,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,String Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112948,Veiled Leather Boot Seal of the Warchief,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Feet,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,String Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112949,Veiled Leather Sleeve Seal of the Warchief,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Arms,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,String Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112950,Veiled Leather Wrist Seal of the Warchief,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['DRU', ' MNK', ' BST']",30,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,String Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112951,Veiled Leather Glove Seal of the Warchief,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,String Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112952,Veiled Leather Helm Seal of the Warchief,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['DRU', ' MNK', ' BST']",39,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,String Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112953,Veiled Leather Chest Seal of the Berserker,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Chest,"['DRU', ' MNK', ' BST']",63,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Wind Resonance 37,1: Increase Base Spell Effectiveness by 370%,95.0
VoA,112954,Veiled Leather Leg Seal of the Berserker,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Legs,"['DRU', ' MNK', ' BST']",45,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Wind Resonance 37,1: Increase Base Spell Effectiveness by 370%,95.0
VoA,112955,Veiled Leather Boot Seal of the Berserker,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Feet,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Wind Resonance 37,1: Increase Base Spell Effectiveness by 370%,95.0
VoA,112956,Veiled Leather Sleeve Seal of the Berserker,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Arms,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Wind Resonance 37,1: Increase Base Spell Effectiveness by 370%,95.0
VoA,112957,Veiled Leather Wrist Seal of the Berserker,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['DRU', ' MNK', ' BST']",30,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Wind Resonance 37,1: Increase Base Spell Effectiveness by 370%,95.0
VoA,112959,Veiled Leather Helm Seal of the Berserker,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['DRU', ' MNK', ' BST']",39,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Wind Resonance 37,1: Increase Base Spell Effectiveness by 370%,95.0
VoA,112963,Veiled Leather Sleeve Seal of the Foot Soldier,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Arms,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,,,95.0
VoA,112965,Veiled Leather Glove Seal of the Foot Soldier,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,,,95.0
VoA,112967,Veiled Leather Chest Seal of the Cutpurse,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Chest,"['DRU', ' MNK', ' BST']",63,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,,,95.0
VoA,112968,Veiled Leather Leg Seal of the Cutpurse,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Legs,"['DRU', ' MNK', ' BST']",45,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Percussion Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112969,Veiled Leather Boot Seal of the Cutpurse,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Feet,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Percussion Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112971,Veiled Leather Wrist Seal of the Cutpurse,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['DRU', ' MNK', ' BST']",30,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Percussion Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112972,Veiled Leather Glove Seal of the Cutpurse,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Percussion Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112975,Veiled Leather Leg Seal of the Duelist,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Legs,"['DRU', ' MNK', ' BST']",45,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Brass Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112978,Veiled Leather Wrist Seal of the Duelist,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['DRU', ' MNK', ' BST']",30,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Brass Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,112986,Veiled Leather Glove Seal of the Archer,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['DRU', ' MNK', ' BST']",36,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Singing Resonance 36,1: Increase Base Spell Effectiveness by 360%,95.0
VoA,113002,Veiled Plate Chest Seal of the Arcanist,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Chest,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",87,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Magic Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113003,Veiled Plate Leg Seal of the Arcanist,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Legs,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",65,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Magic Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113006,Veiled Plate Wrist Seal of the Arcanist,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",42,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Magic Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113007,Veiled Plate Glove Seal of the Arcanist,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",51,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Magic Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113008,Veiled Plate Helm Seal of the Arcanist,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",56,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Magic Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113009,Veiled Plate Chest Seal of the Assassin,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Chest,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",87,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Poison Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113012,Veiled Plate Sleeve Seal of the Assassin,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Arms,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",54,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Poison Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113013,Veiled Plate Wrist Seal of the Assassin,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",42,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Poison Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113018,Veiled Plate Boot Seal of the Defiler,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Feet,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",50,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Disease Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113020,Veiled Plate Wrist Seal of the Defiler,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",42,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Disease Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113022,Veiled Plate Helm Seal of the Defiler,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",56,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Disease Damage 25-100 L95,"1: Increase Spell Damage by 25% to 100% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113027,Veiled Plate Wrist Seal of the Magus,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",42,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,All DD Damage 10-50 L95,"1: Increase Spell Damage by 10% to 50% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113028,Veiled Plate Glove Seal of the Magus,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",51,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,All DD Damage 10-50 L95,"1: Increase Spell Damage by 10% to 50% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113029,Veiled Plate Helm Seal of the Magus,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",56,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,All DD Damage 10-50 L95,"1: Increase Spell Damage by 10% to 50% (v124, Before DoT Crit, After DD Crit)",95.0
VoA,113031,Veiled Plate Leg Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Legs,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",65,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Beneficial Duration 35 L95,1: Increase Spell Duration by 35%,95.0
VoA,113032,Veiled Plate Boot Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Feet,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",50,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Beneficial Duration 35 L95,1: Increase Spell Duration by 35%,95.0
VoA,113033,Veiled Plate Sleeve Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Arms,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",54,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Beneficial Duration 35 L95,1: Increase Spell Duration by 35%,95.0
VoA,113034,Veiled Plate Wrist Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Wrist,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",42,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Beneficial Duration 35 L95,1: Increase Spell Duration by 35%,95.0
VoA,113035,Veiled Plate Glove Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Hands,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",51,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Beneficial Duration 35 L95,1: Increase Spell Duration by 35%,95.0
VoA,113036,Veiled Plate Helm Seal of the Chancellor,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Head,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",56,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Beneficial Duration 35 L95,1: Increase Spell Duration by 35%,95.0
VoA,113037,Veiled Plate Chest Seal of the Warmonger,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Chest,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",87,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Detrimental Duration 35 L95,1: Increase Spell Duration by 35%,95.0
VoA,113039,Veiled Plate Boot Seal of the Warmonger,17,https://dlil5rqe0ybd2.cloudfront.net/2879.png,"['MAGIC', 'LORE', 'NO TRADE', 'PRESTIGE']",True,Feet,"['WAR', ' CLR', ' PAL', ' SHD', ' BRD']",50,645,645,645,9,5,5,5,5,5,5,5,16,16,16,16,16,Armor Only,Detrimental Duration 35 L95,1: Increase Spell Duration by 35%,95.0
